CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOAN|TTL_LOANS_RECEIVED|TTL_DISB|TRANF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C00582643|NUMOTION (UNITED SEATING & MOBILITY LLC) PAC|N|U|Q|3932.28|0|3932.28|0|0|0|0|0|0|0|0|0|0|13500|17432.28|0|0|0|0|0|0|06/30/2019
C00582700|LET AMERICA WORK|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|25139.69|25139.69|0|0|0|0|0|0|06/30/2019
C00582726|JUMP INTO ACTION FOR CONSERVATIVES TO KEEP OUR IDEAS ELEVATED PAC|Q|D|Q|99808.28|65808.28|0|31000|0|0|0|0|0|0|0|0|0|7626.87|107435.15|0|0|0|0|0|0|06/30/2019
C00582742|TAKE AMERICA BACK PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|09/30/2019
C00582817|ILLINOIS VICTORY 2016|N|J|Q|0|0|0|0|0|0|0|211.62|0|0|0|0|0|10880.66|10669.04|0|0|0|0|0|0|06/30/2019
C00582841|COALITION FOR PROGRESS|O|U|Q|12557.27|0|0|0|0|0|0|5428.88|0|0|0|0|0|3041525.23|3048653.62|0|0|0|0|0|0|06/30/2019
C00582940|FEINGOLD VICTORY FUND|N|J|T|0|0|0|0|0|0|0|3796.04|3690.7|0|0|0|0|3796.04|0|0|0|0|0|0|0|04/05/2019
C00582957|HUMANITY PARTY|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00582965|ART OF THE DEAL PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|1452.04|1452.04|0|0|0|0|0|0|06/30/2019
C00582973|NEW DAY INDEPENDENT MEDIA COMMITTEE INC|O|U|T|50|0|0|0|0|0|0|58666.35|0|0|0|0|0|58616.35|0|0|0|58593.85|0|0|0|06/30/2019
C00582999|BEER INSTITUTE PAC (BEER PAC)|N|B|M|17381.9|0|6381.9|11000|0|0|0|500|0|0|0|0|0|50179.88|67061.78|0|0|500|0|0|0|09/30/2019
C00583153|VALOR PAC|N|D|Q|11829.22|9329.22|0|2500|0|0|0|17914.69|0|0|0|0|0|10173.16|4087.69|0|0|7811|0|0|0|09/30/2019
C00583161|MAST VICTORY COMMITTEE|N|J|Q|116510|0|100910|15600|0|0|0|107920.9|92950.39|0|0|0|0|4151.4|12740.5|0|0|0|0|0|0|09/30/2019
C00583229|PERMOBIL, INC. FEDERAL POLITICAL ACTION COMMITTEE|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00583336|FIRST DATA CORPORATION POLITICAL ACTION COMMITTEE (FIRST DATA PAC)|N|B|M|28112.88|0|28112.88|0|0|0|0|34500|0|0|0|0|0|42409.89|36022.77|0|0|34500|0|0|0|09/30/2019
C00583344|UNITED ASSOCIATION PLUMBERS AND PIPEFITTERS LOCAL 469 FEDERAL POLITICAL ACTION COMMITTEE (ARIZONA PIPE TRADES FED PAC)|N|U|M|16.22|0|0|0|0|0|0|33.17|0|0|0|0|0|5045.27|5028.32|0|0|0|0|0|0|09/30/2019
C00583435|ROGER FOR CONGRESS VICTORY FUND|N|J|Q|420750|0|419750|1000|0|0|0|413425.75|403445|1400|0|0|0|-3.81|7320.44|0|0|0|0|0|0|09/30/2019
C00583443|TERM LIMITS FOR US CONGRESS PAC|O|U|Q|1281.55|0|1281.55|0|0|0|0|1142.36|0|0|0|0|0|444.28|583.47|0|0|0|0|0|300.31|06/30/2019
C00583492|HEALTH AGENTS OF AMERICA PAC-HAFA-PAC|N|U|Q|3073.6|0|3073.6|0|0|0|0|3597.91|0|0|0|0|0|2233.81|1709.5|0|0|500|0|0|0|06/30/2019
C00583526|TOGETHER UNITED FOR LIBERTY, INTEGRITY AND PROSPERITY PAC (TULIP PAC)|N|D|Q|36535.16|0|12000|24500|0|0|0|26027.88|0|0|0|0|0|146.67|10653.95|675|0|5000|0|0|0|06/30/2019
C00583641|NATIONAL ASSOCIATION OF SECURITY COMPANIES (NASCO)|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|2850|2850|0|0|0|0|0|0|06/30/2019
C00583658|TRADITIONALIST WORKER PARTY NATIONAL COMMITTEE|X|U|Q|0|.6|0|0|0|0|0|0|0|0|0|0|0|10|10|0|0|0|0|0|0|09/30/2019
C00584482|RESTORE THE CONSTITUTION COALITION|V|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4500|0|0|0|0|0|06/30/2019
C00584755|VALOR FUND|O|U|Q|0|0|0|0|0|0|0|14087.66|0|0|0|0|0|31977.32|17889.66|0|0|0|0|0|0|06/30/2019
C00584805|BFB PAC|N|D|Q|6000|0|0|5000|0|0|0|7924.74|0|0|0|0|0|8684.31|6759.57|0|0|1000|0|0|0|06/30/2019
C00584979|MAKE MICHIGAN FIRST NOW|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|1072.04|1072.04|0|0|0|0|0|0|09/30/2019
C00585273|PROJECT POLITICS|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00585380|DUFFY MCMANUS 2020|U|U|A||||||||||||||||||||||
C00585455|TURN VIRGINIA BLUE|N|U|Q||||||||||||||||||||||
C00585554|NOVA POLITICAL ACTION COMMITTEE|N|D|T|0|0|0|0|0|0|0|2901.52|0|0|0|0|0|2901.52|0|0|0|1500|0|0|0|05/20/2019
C00585687|ELECTING WOMEN BAY AREA PAC|Q|U|Q|95240.28|0|95005|0|0|0|0|75616.69|0|0|0|0|0|47466.9|67090.49|0|0|6559.91|0|0|0|06/30/2019
C00585737|COLORADO SENATE VICTORY 2016|N|J|Q|0|0|0|0|0|0|0|210.85|0|0|0|0|0|5600.38|5389.53|0|0|0|0|0|0|06/30/2019
C00585885|COVESTROPAC A POLITICAL ACTION COMMITTEE OF COVESTRO LLC|N|B|Q|40597.46|0|32228.15|0|0|0|0|32694.05|0|0|0|0|0|42780.39|50683.8|0|0|20000|0|0|0|06/30/2019
C00585893|CONSERVATIVE PROMISES PAC|N|D|Q|15706.17|10006.17|700|5000|0|0|0|6898.09|0|0|0|0|0|28602.55|37410.63|0|0|-200|0|0|0|09/30/2019
C00586255|MONUMENT STRATEGIES PAC|N|B|Q|1000|0|1000|0|0|0|0|1012|12|0|0|0|0|4220|1012|0|0|0|1000|0|0|06/30/2019
C00586487|A TIME FOR CHOOSING|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|6018|6018|0|0|0|0|0|0|06/30/2019
C00586610|GOOD JOBS AND STRONG COMMUNITIES PAC|O|U|Q|0|0|0|0|0|0|0|1066|0|0|0|0|0|17829.67|16763.67|0|0|0|0|0|0|06/30/2019
C00586743|GREEK AMERICAN POLITICAL ACTION COMMITTEE 2016 (GREEK AMERICAN PAC '16)|N|U|T|0|0|0|0|0|0|0|425.66|0|0|0|0|0|425.66|0|0|0|0|0|0|425.66|05/07/2019
C00586768|I AM DYSLEXIA LLC|O|U|T|2000|0|2000|0|0|0|0|17890.84|0|0|0|0|0|16959|1068|0|0|0|0|0|0|03/31/2019
C00586834|ISAKSON LEADERSHIP COMMITTEE|N|J|Q|85100|0|85100|0|0|0|0|81967.3|77165|2300|0|0|0|2181.78|5314.48|0|0|0|0|0|0|09/30/2019
C00586859|MORTGAGE GUARANTY INSURANCE CORPORATION POLITICAL ACTION COMMITTEE ('MGIC-PAC')|Q|U|M|43743.49|0|43743.49|0|0|0|0|53000|0|0|0|0|0|42801.68|33545.17|0|0|53000|0|0|0|09/30/2019
C00586917|VESTAS AMERICAN WIND TECHNOLOGY INC PAC|N|B|Q|0|0|0|0|0|0|0|78|0|0|0|0|0|532|454|0|0|0|0|0|0|06/30/2019
C00587022|COURAGEOUS CONSERVATIVES PAC|O|U|M|12637.5|0|1668|0|0|0|0|52140.78|0|0|0|0|0|47070.31|7567.03|294251.32|0|0|15860.22|0|0|09/30/2019
C00587030|RELENTLESS POSITIVE ACTION PAC (RPA PAC)|V|U|T||||||||||||||||||||||
C00587345|COPPER AND BRASS FABRICATORS COUNCIL INC PAC (CBFC PAC)|N|B|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|600|600|0|0|0|0|0|0|06/30/2019
C00587451|BLACK LIVES MATTER PAC LLC|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00587543|ITG HOLDINGS U.S.A. INC. POLITICAL ACTION COMMITTEE (AKA ITG PAC)|Q|U|Q|37378.18|0|37378.18|0|0|0|0|0|0|0|0|0|0|18605.96|55984.14|0|0|0|0|0|0|06/30/2019
C00587576|LATINOS FOR TENNESSEE - FEDERAL|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|750|750|0|0|0|0|0|0|06/30/2019
C00587618|ROAD TO GLORY FOUNDATION POLITICAL ACTION COMMITTEE|O|U|Q||||||||||||||||||||||
C00587832|PINE TREE PAC|N|D|T|1000|0|0|1000|0|0|0|15992.33|0|0|0|0|0|14992.33|0|0|0|11225|0|0|0|10/17/2019
C00587923|AMERICAN SOCIETY FOR METABOLIC AND BARIATRIC SURGERY POLITICAL ACTION COMMITTEE, INC.|N|U|Q|16502|0|16502|0|0|0|0|9603.36|0|500|0|0|0|133093.96|139992.6|0|0|0|0|0|0|06/30/2019
C00588335|BUILDING AND RESTORING AMERICA TOGETHER POLITICAL ACTION COMMITTEE|N|D|Q|5000|0|0|5000|0|0|0|1342.79|0|0|0|0|0|46123.7|49780.91|0|0|0|0|0|0|06/30/2019
C00588509|ASSOCIATION FOR UNMANNED VEHICLE SYSTEMS INTERNATIONAL POLITICAL ACTION COMMITTEE (AUVSI PAC)|N|B|Q|3848.55|0|2644|0|0|0|0|1204.55|0|0|0|0|0|4999|7643|0|0|0|0|0|0|09/30/2019
C00588723|PA PROPERTY RIGHTS ALLIANCE|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|500|500|0|0|0|0|0|0|09/30/2019
C00588749|LET TEXANS RUN TEXAS PAC|N|D|Q|0|0|0|0|0|0|0|9414.99|0|0|0|0|0|43245.43|33830.44|0|0|5400|0|0|0|06/30/2019
C00588806|HEALTH PAC|N|D|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|563.36|563.36|0|0|0|0|0|0|06/30/2019
C00588822|SAM GRAVES VICTORY FUND|N|J|Q|18145|0|16850|1295|0|0|0|652.5|0|0|0|0|0|1455|18947.5|0|0|0|0|0|0|09/30/2019
C00589044|THE WESTERVELT COMPANY POLITICAL ACTION COMMITTEE|N|U|Q|17456.84|0|17456.84|0|0|0|0|6102.05|0|0|0|0|0|64629.6|75984.39|0|0|6000|0|0|0|06/30/2019
C00589119|SYNCHRONY FINANCIAL EMPLOYEES POLITICAL ACTION COMMITTEE (SYNCPAC)|Q|B|Q|106323.63|0|105352.34|0|0|0|0|141355.29|0|384|0|0|0|151205.43|116173.77|0|0|140000|0|0|0|06/30/2019
C00589200|BROADER REPRESENTATION ADVOCACY TEAM - POLITICAL ACTION COMMITTEE|N|U|Q||||||||||||||||||||||
C00589309|BLUE MOMENTUM PAC|Q|D|Q|47165.9|0|37165.9|10000|0|0|0|26472.97|0|300|0|0|0|3366.74|24059.67|227.9|0|0|0|0|0|06/30/2019
C00589341|BADGER VICTORY FUND|N|J|T||||||||||||||||||||||
C00589507|AAPI VICTORY FUND, INC.|V|U|Q|98226|0|38166|5000|0|0|0|69488.54|0|0|0|0|0|39740.02|68477.48|7500|0|2500|0|0|0|06/30/2019
C00589531|AMERICAN SUPPRESSOR ASSOCIATION PAC|N|U|A|0|0|0|0|0|0|0|0|0|0|0|0|0|1000|1000|0|0|0|0|0|0|03/31/2019
C00589606|INNOVATE PAC|N|D|Q|0|0|0|0|0|0|0|-1000|0|0|0|0|0|8390.97|9390.97|0|0|-1000|0|0|0|06/30/2019
C00589614|NORTH AMERICAN ELK BREEDERS ASSOCIATION POLITICAL ACTION COMMITTEE|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|06/30/2019
C00589663|SYSCO CORPORATION GOOD GOVERNMENT COMMITTEE|Q|B|M|100738.33|0|100181.9|0|0|0|0|101196.97|0|250.06|0|0|0|153672.67|153214.03|0|0|52500|0|0|0|09/30/2019
C00589747|AMERICAN PATRIOTS LLC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/30/2019
C00589945|RIVALRY JOINT COMMITTEE; THE|N|J|Q|0|0|0|0|0|0|0|2998|2998|0|0|0|0|7749.98|4751.98|0|0|0|0|0|0|09/30/2019
C00589994|BUILDING RENEWAL IN AMERICA NOW PAC|N|D|Q|11000|0|500|10500|0|0|0|9116.25|0|0|0|0|0|3819.87|5703.62|0|0|8000|0|0|0|09/30/2019
C00590265|JORDAN COVE LNG LLC PAC|N|U|Q|0|0|0|0|0|0|0|15|0|0|0|0|0|14016.31|14001.31|0|0|0|0|0|0|06/30/2019
C00590299|MONTANA VALUES PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|99.46|99.46|0|0|0|0|0|0|09/30/2019
C00590315|SAMSUNG ELECTRONICS AMERICA INC POLITICAL ACTION COMMITTEE|Q|U|M|149774.95|0|149774.95|0|0|0|0|89500|0|0|0|0|0|115036.43|175311.38|0|0|89500|0|0|0|09/30/2019
C00590356|BUILDING AND RESTORING THE AMERICAN DREAM FUND|N|D|Q|29358.89|858.89|1000|27500|0|0|0|36714.5|0|0|0|0|0|12280.77|4925.16|0|0|27500|0|0|0|06/30/2019
C00590455|MICHIGAN DEMOCRATIC PARTY SIXTH DISTRICT FEDERAL COMMITTEE|X|U|Q|4351.2|0|4351.2|0|0|0|0|25.11|0|0|0|0|0|80.34|4406.43|0|0|0|0|0|25.11|09/30/2019
C00590471|LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS POLITICAL ACTION FUND|Q|U|M|211897.72|0|211897.72|0|0|0|0|246000|0|0|0|0|0|224474.3|190372.02|0|0|85000|0|0|0|10/31/2019
C00590562|21ST CENTURY GRANITE LEADERSHIP|O|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00590729|BATTLE PAC|N|U|T|0|0|0|0|0|0|0|45.24|0|0|0|0|0|45.24|0|0|0|0|0|0|0|02/28/2019
C00591040|USA SUPER PAC INC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/30/2019
C00591131|FRUGAL HOOSIERS|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00591206|JUSTIN GRABELLE FOR CONGRESS|Q|U|Q|0|0|0|0|0|0|0|1500|0|0|0|0|0|2763.7|1263.7|72539.12|0|0|0|0|0|06/30/2019
C00591214|BABY GOT PAC|O|U|T|0|0|0|0|0|0|0|2610.17|0|0|0|0|0|2610.17|0|0|0|0|0|0|0|06/30/2019
C00591461|NEW MEXICO WORKS PAC|Q|D|T|44.88|0|0|0|0|0|0|55.91|0|0|0|0|0|11.03|0|0|0|0|0|0|0|01/25/2019
C00591719|NEW WORLD ORDER|U|U|A||||||||||||||||||||||
C00591826|CARDIOVASCULAR COALITION, INC. POLITICAL ACTION COMMITTEE|N|U|Q|8350|0|8350|0|0|0|0|5934.49|0|0|0|0|0|5802|8217.51|0|0|5400|0|0|0|06/30/2019
C00591917|INTERNATIONAL ASSOCIATION OF PLASTICS DISTRIBUTION PLASTICS PAC|N|U|Q|22430|0|22430|0|0|0|0|7250|0|1250|0|0|0|54655.36|69835.36|0|0|6000|0|0|0|09/30/2019
C00592089|ELECTING MAJORITY MAKING EFFECTIVE REPUBLICANS|Q|D|Q|262580.2|39580.2|6500|214000|0|0|0|271059.69|0|0|0|0|0|54689.24|46209.75|0|0|212500|0|0|0|09/30/2019
C00592196|NEIGHBORHOOD ALLIANCE PAC|V|U|Q|81835|0|81835|0|0|0|0|84679.4|0|0|0|0|0|7447.74|4603.34|0|0|0|0|0|0|06/30/2019
C00592303|OREGON RIGHT TO LIFE VICTORY PAC|O|U|Q|24399|0|24399|0|0|0|0|25834.02|0|0|0|0|0|70763.58|69328.56|0|0|500|0|0|0|09/30/2019
C00592329|LOVE VICTORY COMMITTEE|N|J|T||||||||||||||||||||||
C00592337|STAND FORTRUTH, INC.|O|U|Q|0|0|0|0|0|0|0|1509|0|0|0|0|0|19118.95|17609.95|0|0|0|0|0|0|06/30/2019
C00592485|THE JOCKEY CLUB PAC|Q|U|M|23650|0|23650|0|0|0|0|17534.6|0|0|0|0|0|51864.25|57979.65|0|0|17500|0|0|0|09/30/2019
C00592535|BANKRUPTCY VENUE REFORM PAC|N|U|Q|14170|0|14170|0|0|0|0|9555.8|0|0|0|0|0|8172.6|12786.8|0|0|0|0|0|0|06/30/2019
C00592618|NICHOLAS THOMAS RAPAK POLITICAL ACTION COMMITTEE A/K/A NICK RAPAC|O|U|Q|20|0|20|0|0|0|0|10.29|0|0|0|0|0|89.38|99.09|0|0|0|0|0|0|06/30/2019
C00592808|THE COLLECTIVE SUPER PAC|O|U|Q|1700|0|200|1500|0|0|0|8515.58|0|0|0|0|0|7204.56|388.98|0|0|0|0|0|0|06/30/2019
C00593202|NATIONAL ASSOCIATION OF ELECTRICAL DISTRIBUTORS POLITICAL ACTION COMMITTEE|N|B|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|3491|3491|0|0|0|0|0|0|06/30/2019
C00593475|MOVING AMERICA'S REPUBLICANS INTO NUMBER ONE PAC|N|D|T|0|0|0|0|0|0|0|12326.6|0|0|0|0|0|12326.6|0|0|0|5600|0|0|0|09/03/2019
C00593491|UNITED FOR USA, INC.|N|U|Q|0|0|0|0|0|0|0|667|0|0|0|0|0|14009.8|13342.8|43354.17|0|0|0|0|0|06/30/2019
C00594101|DULLESPAC|N|D|Q||||||||||||||||||||||
C00594127|W.R. GRACE & CO. POLITICAL ACTION COMMITTEE (GRACEPAC)|N|B|M|34001.4|0|34001.4|0|0|0|0|15000|0|0|0|0|0|18688.23|37689.63|0|0|15000|0|0|0|09/30/2019
C00594473|KEN PAC|N|D|Q|9000|0|0|9000|0|0|0|16182.5|0|0|0|0|0|7286.18|103.68|0|0|14000|0|0|0|06/30/2019
C00594507|MIDDLE CLASS VALUES PAC|O|U|Q|0|0|0|0|0|0|0|3019.5|0|0|0|0|0|5589.61|2570.11|0|0|0|0|0|0|06/30/2019
C00595686|FAMILY POLICY PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|428|428|3958.71|0|0|0|0|0|06/30/2019
C00595751|BLACK LIVES MATTER PAC|O|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|02/07/2019
C00596262|AMERICAN ACTION FUND|O|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/30/2019
C00596973|FUTURE IN AMERICA INC.|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|24042.5|24042.5|0|0|0|0|0|0|06/30/2019
C00597062|BUDDY PAC|N|D|Q|78000|0|9500|67500|0|0|0|53074.78|0|0|0|0|0|33567.93|58493.15|0|0|34000|0|0|0|09/30/2019
C00599001|URBAN ENGINEERS, INC. PAC|N|U|Q|0|0|0|0|0|0|0|1000|0|0|0|0|0|1750|750|0|0|1000|0|0|0|06/30/2019
C00599050|NEW HORIZONS USA POLITICAL ACTION COMMITTEE|V|U|Q|0|0|0|0|0|0|0|679.5|0|0|0|0|0|20495.75|19816.25|300|0|0|0|0|0|06/30/2019
C00599084|PLAINS COTTON GROWERS INC. PAC|Q|U|Q|110465.29|0|109465.29|1000|0|0|0|109500|0|0|0|0|0|183327.94|184293.23|0|0|109500|0|0|0|06/30/2019
C00599092|WOLF PACK|N|D|Q|40000|0|0|40000|0|0|0|11562.22|0|0|0|0|0|105942.51|134380.29|0|0|0|0|0|0|06/30/2019
C00599506|FLORIDA SENATE 2016|N|J|T||||||||||||||||||||||
C00600676|RED MOUNTAIN REPUBLICANS|N|U|T|0|0|0|0|0|0|0|22.97|0|0|0|0|0|22.97|0|0|0|0|0|0|0|08/01/2019
C00600692|WL&J FEDERAL PAC INC|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|6477|6477|0|0|0|0|0|0|09/30/2019
C00600726|ADVOCARE PAC|N|U|Q|161|0|161|0|0|0|0|1180|0|0|0|0|0|28236.15|27217.15|0|0|1000|0|0|0|06/30/2019
C00600809|WE IGNITE NEW ENERGY PAC  (WINE PAC)|Q|U|M|500|0|500|0|0|0|0|-26.52|0|0|0|0|0|7011.74|7538.26|101.5|0|-2500|0|0|0|09/30/2019
C00600817|SOCIALLY RESPONSIBLE GOVERNMENT|V|U|Q||||||||||||||||||||||
C00600916|PROSPECT MEDICAL HOLDINGS, INC. POLITICAL ACTION COMMITTEE (PROSPECTPAC)|N|U|Q|2760.04|0|2760.04|0|0|0|0|0|0|0|0|0|0|25001.06|27761.1|0|0|0|0|0|0|06/30/2019
C00602516|ABB INC. POLICY IMPROVEMENT FUND|N|U|Q|4348.5|0|4348.5|0|0|0|0|1000|0|0|0|0|0|38562.25|41910.75|0|0|1000|0|0|0|09/30/2019
C00602524|PENNSYLVANIA HOMECARE ASSOCIATION HOMEPAC (A.K.A. HOMEPAC)|N|U|T|0|0|0|0|0|0|0|2578.06|0|0|0|0|0|2578.06|0|0|0|2578.06|0|0|0|01/25/2019
C00602698|AMERICAN WOOD COUNCIL POLITICAL ACTION COMMITTEE (WOOD-PAC)|N|B|Q|33419.8|0|30919.8|2500|0|0|0|22378.08|0|0|0|0|0|37080.57|48122.29|0|0|21500|0|0|0|06/30/2019
C00602797|CONSERVATIVE FREEDOM FIGHTERS|V|U|Q|59|0|59|0|0|0|0|59|0|0|0|0|0|653.33|653.33|4500|0|0|0|0|0|06/30/2019
C00602805|AMERICA'S ESSENTIAL HOSPITALS POLITICAL ACTION COMMITTEE, (ESSENTIAL HOSPITALS PAC)|Q|B|Q|38743.57|0|38743.57|0|0|0|0|38799.73|0|0|0|0|0|56192.86|56136.7|0|0|38000|0|0|0|06/30/2019
C00602813|SAVE THE AMERICAN WAY|V|U|Q|59|0|59|0|0|0|0|59|0|0|0|0|0|9073.16|9073.16|4500|0|0|0|0|0|06/30/2019
C00602870|MARINO VICTORY FUND|N|J|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/23/2019
C00602896|RAMPART PAC|O|U|Q|500|0|500|0|0|0|0|180|0|0|0|0|0|107.87|427.87|17959.45|0|0|0|0|0|06/30/2019
C00603019|HEINRICH VICTORY FUND|N|J|Q|2000|0|1000|1000|0|0|0|1239.5|0|0|0|0|0|6905.34|7665.84|0|0|0|0|0|0|09/30/2019
C00603076|MICHAEL BEST POLITICAL ACTION COMMITTEE|Q|U|Q|11908.14|0|11908.14|0|0|0|0|10349.95|0|0|0|0|0|41278.35|42836.54|0|0|10000|0|0|0|06/30/2019
C00603084|NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC|V|U|M|3851676.83|0|3625698.47|0|0|0|0|3964634.97|0|0|0|0|0|1273575.39|1160617.25|318643|0|21199.82|0|0|0|09/30/2019
C00603134|VISIONARY PAC|N|D|Q|0|0|0|0|0|0|0|3271.13|0|0|0|0|0|6122.6|2851.47|0|0|3000|0|0|0|06/30/2019
C00603258|ASIAN AMERICANS FOR GOOD GOVERNMENT PAC - FEDERAL|N|U|Q|6082.95|0|6082.95|0|0|0|0|4114.11|0|0|0|0|0|2572.15|4540.99|0|0|1000|0|0|0|06/30/2019
C00603365|NEW YORK WINS PAC|O|U|Q|0|0|0|0|0|0|0|1715.65|0|0|0|0|0|30139.38|28423.73|0|0|0|0|0|0|06/30/2019
C00603373|GENOA HEALTHCARE PAC|Q|U|T|0|0|0|0|0|0|0|2214.44|2164.44|0|0|0|0|2214.44|0|0|0|0|0|0|0|02/28/2019
C00603415|OHIO RHODE ISLAND VICTORY FUND|S|J|Q|0|0|0|0|0|0|0|22.5|0|0|0|0|0|2242.45|2219.95|0|0|0|0|0|0|09/30/2019
C00603548|3 AMERICAN QUESTIONS PAC|O|U|T|0|0|0|0|0|0|0|605|0|0|0|0|0|967.21|362.21|0|0|500|0|0|0|07/31/2019
C00603639|LAKE COUNTY REPUBLICAN PARTY|X|U|Q|5670.25|0|5670.25|0|0|0|0|4180.35|3000|75|0|0|0|1153.8|2643.7|0|0|0|0|0|0|06/30/2019
C00603720|WEST DES MOINES DEMOCRATS|N|U|Q|762.9|0|762.9|0|0|0|0|660|0|60|0|0|0|2313.07|2415.97|0|0|0|0|0|600|06/30/2019
C00604496|AMERICANS UNITED FOR VALUES|O|U|Q|38500|0|38500|0|0|0|0|63085|0|0|0|0|0|27667.83|3082.83|0|0|0|23025|0|0|06/30/2019
C00605204|HC4PRESIDENT|U|U|Q||||||||||||||||||||||
C00605212|HAVING UNWAVERING RESOLVE AND DETERMINATION PAC|Q|D|Q|43270.94|38270.94|0|5000|0|0|0|59694.83|0|0|0|0|0|40243.28|23819.39|0|0|20500|0|0|0|06/30/2019
C00605410|CLIMATE CHAMPIONS PAC|Q|D|Q|24572.5|0|24572.5|0|0|0|0|21527.06|0|6|0|0|0|3136.53|6181.97|0|0|0|0|0|0|06/30/2019
C00605584|DUFFY EMMER JOINT FUNDRAISING COMMITTEE|H|J|T||||||||||||||||||||||
C00605634|FLORIDIANS FOR A GOOD ECONOMY|I|U|Q|34000|0|34000|0|0|0|0|51150|0|0|0|0|0|114734.41|97584.41|0|0|0|0|0|0|09/30/2019
C00606962|WORKING FAMILIES PARTY NATIONAL POLITICAL ACTION COMMITTEE|Q|U|Q|91965.01|0|91965.01|0|0|0|0|74300.51|0|300|0|0|0|144116.33|161780.83|3350|0|0|0|0|0|06/30/2019
C00607119|THE PALMETTO PAC|O|U|Q|25|0|25|0|0|0|0|8642.5|0|0|0|0|0|8633.3|15.8|0|0|0|0|0|0|06/30/2019
C00607184|JOYCE VICTORY COMMITTEE|N|J|T|0|0|0|0|0|0|0|681|0|0|0|0|0|681|0|0|0|0|0|0|0|04/17/2019
C00607275|15104; THE|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|850.31|850.31|7665.4|0|0|0|0|0|06/30/2019
C00607374|ELBERT GUILLORY'S AMERICA|Q|D|Q|1205957.59|0|1194090.91|10|0|0|0|1146682.6|0|1510.5|0|0|0|152917.9|212192.89|0|0|6500|19500|0|0|06/30/2019
C00607382|STOP CAREER POLITICIANS|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2072.99|0|0|0|0|0|06/30/2019
C00607721|LAND OF OPPORTUNITY PAC|Q|D|Q|8500|0|0|8500|0|0|0|8606.8|0|0|0|0|0|7363.02|7256.22|0|0|8000|0|0|0|06/30/2019
C00607804|UNITED FOOD AND COMMERCIAL WORKERS LOCAL 1776KS PAC|Q|U|Q|157162.91|0|157162.91|0|0|0|0|145633.38|0|0|0|0|0|72060.38|83589.91|0|0|34500|0|0|0|06/30/2019
