CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|CAND_PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PRECENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
H8PA07168|CHAUNCEY, SHELLY WILSON|O|1|DEM|0|0|2229.34|0|-511.41|-2740.75|0|0|0|1114.67|0|2385.33|0|PA|05||||||0|0|03/31/2019|0|0
H8PA07200|SCANLON, MARY GAY|I|1|DEM|442866.11|4061.82|274621.57|0|113913.16|282157.7|0|0|0|0|0|250000|289451.34|PA|05||||||130051|0|09/30/2019|250|0
H8PA07135|BILLIE, JOSEPH MICHAEL|O|2|REP|442.26|0|0|0|1670.94|2113.2|0|0|0|0|0|0|442.26|PA|05||||||0|0|09/30/2019|0|0
H8PA06087|HOULAHAN, CHRISSY|I|1|DEM|1278726.38|97416.18|389741.22|0|952055.91|1841041.07|0|0|0|0|0|0|742107.04|PA|06||||||397690|0|09/30/2019|12666.01|0
H0PA06076|COSTELLO, RYAN A|I|2|REP|512565.05|512565.05|1623.95|0|0|510941.1|0|0|0|0|0|0|0|PA|06||||||0|0|09/30/2019|0|0
H0PA06142|SIEDENBUEHL, THOMAS|C|2|REP|103487.48|0|38529.58|0|0|64957.9|2452.48|100000|0|0|0|100000|1035|PA|06||||||0|0|09/30/2019|0|0
H0PA06159|STERN, EVERETT MR.|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|PA|06||||||0|0|05/30/2019|0|0
H0PA06167|EMMONS, JOHN MR.|C|2|REP|152223.53|0|19173.89|0|0|133049.64|5935.53|110000|0|0|0|110000|36288|PA|06||||||0|0|09/30/2019|0|0
H2PA06114|GERLACH, JIM|C|2|REP|1948.61|0|38083.6|0|316512.75|280377.76|0|0|0|0|0|0|0|PA|06||||||0|0|09/30/2019|0|0
H8PA07192|MCCAULEY, GREGORY MICHAEL|O|2|REP|0|0|3383.6|0|55372.48|51988.88|0|0|0|1181.61|0|73818.39|0|PA|06||||||0|0|09/30/2019|0|0
H2PA15099|DAUGHERTY, RICHARD D|O|1|DEM|0|0|0|0|64.36|113.88|0|0|0|0|0|0|0|PA|07||||||0|0|09/30/2019|0|0
H8PA15187|EDWARDS, GREG|O|1|DEM|0|0|0|0|81793.35|81793.35|0|0|0|0|0|0|0|PA|07||||||0|0|09/30/2019|0|0
H8PA15229|WILD, SUSAN|I|1|DEM|917664.23|2728.49|299531.61|0|25907.69|644040.31|25|5000|0|5000|0|18300|594555.82|PA|07||||||314359.01|948.81|09/30/2019|3631.5|-250
H0PA07074|WELCH, STEVEN D|O|2|REP|0|0|0|0|26.11|26.11|0|0|0|0|0|250000|0|PA|07||||||0|0|09/30/2019|0|0
H0PA07082|MEEHAN, PATRICK L. MR|I|2|REP|6692.5|0|205063.4|0|1514247.5|1315876.6|0|0|0|0|0|0|0|PA|07||||||0|0|09/30/2019|0|0
H8PA15245|NOTHSTEIN, MARTY MR.|O|2|REP|0|0|25769.98|0|26769.98|1000|0|0|0|18026.31|0|51973.69|0|PA|07||||||0|0|09/30/2019|0|0
H8PA15260|BROWNING, DEAN NAPIER|C|2|REP|243250.6|0|22350.37|0|6.28|220906.51|0|140000|0|0|0|310000|103250.6|PA|07||||||0|0|09/30/2019|0|0
H2PA17079|CARTWRIGHT, MATTHEW A.|I|1|DEM|873528.82|0|255662.97|0|429799.06|1047664.91|0|0|0|0|0|275000|549774.48|PA|08||||||323501|21.91|09/30/2019|5991|0
H4PA08074|FITZPATRICK, MICHAEL G.|I|2|REP|.37|0|22940.9|0|122347.25|99406.72|0|0|0|0|0|0|0|PA|08||||||0|0|09/30/2019|0|0
H8PA17050|CHRIN, JOHN R|C|2|REP|14889.1|0|17024.4|0|3664.32|1529.02|0|0|0|14800|0|468700|0|PA|08||||||0|0|09/30/2019|0|0
H6PA16338|WEGMAN, GARY|O|1|DEM|1000|0|962.5|0|161.13|198.63|0|1000|0|0|0|32850|0|PA|09||||||0|0|09/30/2019|0|0
H8PA09081|QUICK, LAURA|O|1|DEM|584.11|0|830.1|0|0|384.01|0|200|0|0|0|0|384.11|PA|09||||||0|0|09/30/2019|25|0
H8PA11095|WOLFF, DENNY|O|1|DEM|0|0|34028|0|34028|0|0|0|0|34028|0|0|0|PA|09||||||0|0|04/15/2019|0|0
H8PA09032|REED, DAVE|O|2|REP|13940.5|0|16952.69|0|3012.19|0|0|0|0|0|0|0|0|PA|09||||||0|0|09/30/2019|5400|0
H8PA09073|HALCOVAGE, GEORGE F. JR.|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|PA|09||||||0|0|03/31/2019|0|0
H8PA10147|MEUSER, DANIEL|I|2|REP|300663.99|0|117503.85|0|12658.25|195818.39|10000|0|0|0|0|250000|118660|PA|09||||||172003.99|0|09/30/2019|0|0
H8PA15237|UEHLINGER, SCOTT|O|2|REP|0|0|0|0|110.41|110.41|0|0|0|0|0|14500|0|PA|09||||||0|0|09/30/2019|0|0
H0PA10102|BRIER, THOMAS F JR|C|1|DEM|301491.1|0|104362.89|0|0|197128.21|7000|0|0|0|0|0|294491.1|PA|10||||||0|0|09/30/2019|0|0
H0PA10110|DEPASQUALE, EUGENE|C|1|DEM|359798.89|0|73809.16|0|0|285989.73|25|0|0|0|0|0|282273.89|PA|10||||||77500|0|09/30/2019|0|0
H6PA16296|HARTMAN, CHRISTINA M|C|1|DEM|0|0|22412.87|0|25229.65|2816.78|0|0|0|0|17000|6000|0|PA|10||||||0|0|09/30/2019|0|0
H8PA04090|SCOTT, GEORGE|C|1|DEM|5278.23|0|14677.39|0|17760.56|8361.4|0|0|0|0|0|0|0|PA|10||||||0|0|09/30/2019|3063.35|0
H8PA10170|HERSCHEL, JUDITH L|C|1|DEM|0|0|0|0|194.73|194.73|0|0|0|0|0|9976|0|PA|10||||||0|0|09/30/2019|0|0
H8PA10204|FEIGL-DING, ERIC|C|1|DEM|199.92|0|199.92|0|0|0|0|0|0|0|0|66200|199.92|PA|10||||||0|0|09/30/2019|0|0
H0PA10128|JEFFRIES, ROBERT|C|2|REP|21120|0|2177.71|0|0|18942.29|0|4280|0|0|0|4280|16840|PA|10||||||0|0|09/30/2019|0|0
H2PA04135|PERRY, SCOTT|I|2|REP|615796.6|0|162084.21|1500|54079.36|507758.1|0|0|0|0|0|31261.79|461814.26|PA|10||||||151753|0|09/30/2019|0|0
H6PA11073|MARSICANO, MICHAEL PAUL|C|1|DEM|0|0|0|0|8740.91|8740.91|0|0|0|0|0|418.43|0|PA|11||||||0|0|04/12/2019|0|0
H8PA16078|KING, JESSICA|O|1|DEM|1076.68|0|74973.04|0|72712.42|-1183.94|0|0|0|0|0|0|0|PA|11||||||0|0|09/30/2019|0|500
H6PA16320|SMUCKER, LLOYD K.|I|2|REP|441191.34|38106.99|148976.97|0|10160.89|302375.26|0|0|0|0|0|101765.85|153743.5|PA|11||||||245000|0|09/30/2019|0|0
H8PA11111|BEILER, CHET|O|2|REP|0|0|0|0|948.91|948.91|0|0|0|0|0|250000|0|PA|11||||||0|0|09/30/2019|0|0
H4PA12043|MCCLELLAND, ERIN|C|1|DEM|450|0|450|0|866.28|866.28|450|0|0|0|0|54030.55|0|PA|12||||||0|0|09/30/2019|0|0
H8PA05204|FRIEDENBERG, MARC|O|1|DEM|209045.81|0|230037.21|0|67758.07|81108.15|0|0|25000|0|0|25000|181595.81|PA|12||||||1450|1000|06/30/2019|0|0
H0PA10078|MARINO, THOMAS ANTHONY|I|2|REP|2633.66|948.39|80530.31|0|77896.65|0|0|0|0|0|0|0|0|PA|12||||||0|0|07/01/2019|0|-500
H0PA12173|WHEELAND, JEFF C.|O|2|REP|7472.79|0|7472.79|0|0|0|2672.79|0|0|0|0|0|0|PA|12||||||4800|0|07/12/2019|0|0
H0PA12181|KELLER, FRED|I|2|REP|795992.32|41650.83|568306.48|0|0|227685.84|2899.65|0|0|0|0|0|518895.6|PA|12||||||226807.63|5000|09/30/2019|7475.62|5000
H8PA10188|MCLINKO, DOUG|C|2|REP|100|0|2182.86|0|8927.39|6844.53|0|0|0|0|0|11500|100|PA|12||||||0|0|09/30/2019|0|0
H2PA13078|MARGOLIES-MEZVINSKY, MARJORIE|O|1|DEM|0|0|0|0|361.89|361.89|0|0|0|0|0|251739.5|0|PA|13||||||0|0|09/30/2019|0|0
H4PA13165|ARKOOSH, VALERIE ANN|O|1|DEM|0|0|0|0|4422.08|4422.08|0|0|0|0|0|743500|0|PA|13||||||0|0|09/30/2019|0|0
H8PA13133|OTTAWAY, BRENT M|C|1|DEM|218.1|0|5223|0|760.32|-4244.58|0|0|0|0|0|0|217|PA|13||||||1.1|0|03/31/2019|0|0
H2PA09092|SCHOOLEY, TRAVIS|C|2|REP|0|0|0|0|406|406|0|0|0|0|0|0|0|PA|13||||||0|0|03/31/2019|0|0
H4PA09056|HALVORSON, ARTHUR L|C|2|REP|0|0|0|0|23239.74|23239.74|0|0|0|0|0|427000|0|PA|13||||||0|0|03/31/2019|0|0
H8PA09024|EICHELBERGER, JOHN H. JR.|C|2|REP|0|0|15.8|0|1150|1134.2|0|0|0|0|0|50256.5|0|PA|13||||||0|0|09/30/2019|0|0
H8PA13125|JOYCE, JOHN|I|2|REP|389932.83|0|86137.08|0|60342.27|364138.02|0|0|0|0|0|296000|151018.62|PA|13||||||231600|2000|09/30/2019|4400|5000
H8PA12069|PRIGG, THOMAS LEE|C|1|DEM|0|0|0|0|-152.22|-152.22|0|0|0|0|0|0|0|PA|14||||||0|0|09/30/2019|0|0
H8PA14065|BOERIO, BIBIANA|C|1|DEM|85.8|0|6572.24|0|23636.89|17150.45|0|0|0|0|0|227500|0|PA|14||||||0|0|09/30/2019|0|0
H8PA18157|SOLOMON, ROBERT|O|1|DEM|0|0|9159.84|0|4579.92|0|0|0|0|9159.84|0|0|0|PA|14||||||0|0|09/30/2019|0|0
H8PA18199|RESCHENTHALER, GUY MR.|I|2|REP|526872.22|0|423158.88|0|17785.31|121498.65|0|0|0|0|0|31524.49|229110.47|PA|14||||||294665|0|09/30/2019|0|2000
H2PA15107|EATON, J JACKSON|C|1|DEM|0|0|8250|0|51860|43610|0|0|0|0|0|0|0|PA|15||||||0|0|09/30/2019|0|0
H8PA09065|BOSER, SUSAN|O|1|DEM|1176.74|0|0|0|-1176.74|0|0|0|0|0|0|0|1176.74|PA|15||||||0|0|09/30/2019|0|0
H8PA15161|LEINER, WILLIAM JR.|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|PA|15||||||0|0|06/30/2019|0|0
H8PA05071|THOMPSON, GLENN|I|2|REP|616309.71|0|471269.16|2000|232188.35|377228.9|0|0|0|0|0|4430.4|337216.83|PA|15||||||275873|0|09/30/2019|6700|0
H8PA15195|MACKENZIE, RYAN EDWARD|O|2|REP|0|0|15.8|0|76024.08|76008.28|0|0|0|0|0|0|0|PA|15||||||0|0|09/30/2019|0|0
H0PA16026|SMITH, DANIEL B MR JR|C|1|DEM|24396.26|0|14215.94|0|0|10180.32|0|0|0|0|0|0|24396.26|PA|16||||||0|0|09/30/2019|0|0
H4PA21069|DINICOLA, RONALD A. MR.|C|1|DEM|6869.7|0|4764.05|0|3136.09|5241.74|0|0|0|3500|0|130296|0|PA|16||||||0|0|09/30/2019|0|0
H8PA03126|RIEGER, CHRIS|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|PA|16||||||0|0|03/31/2019|0|0
H0PA03271|KELLY, GEORGE J JR|I|2|REP|1083451.79|124859.78|327145.7|4797|38377.14|794683.23|0|0|0|0|0|90000|300458.63|PA|16||||||611089.32|0|09/30/2019|1600|0
H8PA12101|LINSENMAYER, RAYMOND|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|PA|17||||||0|0|12/31/2019|0|0
H8PA18181|LAMB, CONOR|I|1|DEM|746126.78|0|421335.54|0|238554.41|563345.65|0|0|0|0|0|353.97|541075.58|PA|17||||||204000|1051.2|09/30/2019|5045.27|500
H0PA04220|ROTHFUS, KEITH MR.|I|2|REP|3860.33|3717.53|12737.66|0|36590.39|27713.06|0|0|0|0|0|0|0|PA|17||||||0|0|09/30/2019|0|-3000
H0PA17099|TIMKO, SCOTT RICHARD|C|2|REP|23865|0|18805.31|0|0|5059.69|0|600|0|0|0|600|23265|PA|17||||||0|0|09/30/2019|0|0
H6PA17161|GEISSINGER, GLENN A|C|2|REP|0|0|0|0|784|784|0|0|0|0|0|17752.94|0|PA|17||||||0|0|09/30/2019|0|0
H0PA18097|DICKINSON, GERALD|C|1|DEM|128255.01|0|36074.99|0|0|92180.02|1|0|0|0|0|0|128254.01|PA|18||||||0|0|09/30/2019|500|0
H2PA14092|BROOKS, JANIS C DR|C|1|DEM|349|0|349|0|237.38|1554.53|175|0|0|0|0|0|174|PA|18||||||0|0|09/30/2019|0|0
H4PA18131|DOYLE, MICHAEL|I|1|DEM|392457.71|0|170267.52|0|256877.92|479068.11|0|0|0|0|0|0|109893|PA|18||||||281500|0|09/30/2019|1000|0
H8PA18272|BROOKS, JANIS C REV DR||1|DEM|349|0|349|0|237.38|1554.53|175|0|0|0|0|0|174|PA|18||||||0|0|09/30/2019|0|0
H0PR00051|HERNANDEZ-MAYORAL, JOSE A|C|1|DEM|3000|0|3000|0|143.26|143.26|0|0|0|0|0|758400.79|3000|PR|00||||||0|0|09/30/2019|0|0
H8PR00062|PIERLUISI, PEDRO|I|1|DEM|0|0|0|0|10341.21|10341.21|0|0|0|0|0|82822.51|0|PR|00||||||0|0|09/30/2019|0|0
H6PR00082|GONZALEZ COLON, JENNIFFER|I|3|NPP|100400|0|75768.94|0|301557.43|326188.49|0|0|0|0|0|0|51900|PR|00||||||40500|8000|09/30/2019|0|0
H4PR00095|VIVONI, MIGUEL HERNANDEZ|O|3|OTH|0|0|0|0|-482.58|-482.58|0|0|0|0|0|9967.6|0|PR|00||||||0|0|09/30/2019|0|0
H0RI01073|CICILLINE, DAVID N|I|1|DEM|641720.67|88786.48|375983.3|0|697367.43|963104.8|0|0|0|80.23|0|0|384425.28|RI|01||||||162650|0|09/30/2019|2925|1000
H0RI01081|LYNCH, WILLIAM J|O|1|DEM|0|0|0|0|-1195.79|-1195.79|0|0|0|0|0|107500|0|RI|01||||||0|0|09/30/2019|0|0
H8RI01092|WYSOCKI, FREDERICK J JOSEPH MR.|C|2|REP|500|0|9|0|1353.28|1844.28|0|500|0|0|0|3896.63|0|RI|01||||||0|0|09/30/2019|0|0
H0RI02139|LANGEVIN, JAMES R HONORABLE|I|1|DEM|485935.64|0|255916.92|0|1031499.63|1261518.35|500|0|0|0|1609.29|0|248544|RI|02||||||219684.16|0|09/30/2019|200|0
H6RI02276|ARCHER, STEVEN|C|1|DEM|0|0|0|0|149.11|149.11|0|0|0|0|0|12368.06|0|RI|02||||||0|0|02/19/2019|0|0
H4SC01172|COLBERT BUSCH, ELIZABETH|O|1|DEM|45.75|0|5150|0|207322.97|202218.72|0|0|0|0|0|0|0|SC|01||||||0|0|09/30/2019|0|0
H8SC01116|CUNNINGHAM, JOE|I|1|DEM|1807992.18|95194.88|528933.24|0|58587.89|1337646.83|0|0|0|0|0|0|1646870.95|SC|01||||||65500|403.47|09/30/2019|35944|1500
H0SC01071|BROWN, HENRY E. JR.|I|2|REP|0|0|75017.59|2300|75017.59|0|0|0|0|0|0|0|0|SC|01||||||0|0|09/30/2019|0|0
H0SC01360|COVERT, MICHAEL|C|2|REP|146733.17|0|110386.73|0|0|36346.44|670.17|30000|0|0|0|30000|116063|SC|01||||||0|0|09/30/2019|0|0
H0SC01386|LANDING, KATHERINE DUBEAU|C|2|REP|353832.89|0|49995.12|0|0|303837.77|0|279000|0|0|0|279000|74578.4|SC|01||||||0|0|09/30/2019|1000|0
H0SC01394|MACE, NANCY|C|2|REP|518048.85|7614.62|66339.88|0|0|451708.97|0|100|0|0|0|100|499834.23|SC|01||||||10500|0|09/30/2019|30850|0
H0SC01402|COX, CHRIS|C|2|REP|89735.44|0|61274.23|0|0|28461.21|0|0|0|0|0|0|89735.44|SC|01||||||0|0|09/30/2019|0|0
H0SC01410|NORRIS, PHILLIP DWIGHT|C|2|REP|27.61|0|14|0|0|13.61|0|27.61|0|0|0|27.61|0|SC|01||||||0|0|09/30/2019|0|0
H4SC01073|SANFORD, MARSHALL C. HON.|I|2|REP|66968.4|0|2354.49|0|1327791.37|1392405.28|0|0|0|0|0|0|58204.1|SC|01||||||0|0|09/30/2019|0|0
H6SC01151|HORNE, JENNY A|C|2|REP|0|0|0|0|474.95|474.95|0|0|0|0|0|22941.03|0|SC|01||||||0|0|09/30/2019|0|0
H8SC01124|ARRINGTON, KATHERINE ELIZABETH|C|2|REP|2204.05|0|2508.98|0|963.98|659.05|0|0|0|817.13|0|0|25|SC|01||||||0|0|09/30/2019|100|0
H0SC02061|BOROUGHS, ADAIR FORD|C|1|DEM|496347.53|0|204520.41|0|0|291827.12|0|0|0|0|0|0|496018.08|SC|02||||||250|0|09/30/2019|250|0
H0SC02079|NATHANIEL, LAWRENCE D|C|1|DEM|21543.35|0|7135.35|0|1783|16191|3000|0|0|0|0|0|18543.35|SC|02||||||0|0|09/30/2019|0|0
H8SC02106|CARRIGAN, SEAN J MR.|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|SC|02||||||0|0|08/01/2019|0|0
H8SC02114|ROBERTSON, ANNABELLE|C|1|DEM|750|0|750|0|-627.68|-627.68|0|0|0|0|0|6070|750|SC|02||||||0|0|09/30/2019|0|0
H2SC02059|WILSON, JOE THE HON.|I|2|REP|418666.98|0|262319.47|0|150257.75|306605.26|0|0|0|0|0|0|166866.51|SC|02||||||234500|0|09/30/2019|0|0
H4SC03111|CLEVELAND, HOSEA N|C|1|DEM|556|0|245.85|0|36|35.33|556|0|0|0|0|0|0|SC|03||||||0|0|09/30/2019|0|0
H8SC03070|GEREN, MARY SMITH|C|1|DEM|0|0|1105.23|0|-1849.25|-2954.48|0|0|0|0|0|0|0|SC|03||||||0|0|09/30/2019|0|0
H0SC03077|DUNCAN, JEFFREY D MR.|I|2|REP|530918.18|22904.1|424267.07|0|244636.79|351287.9|0|0|0|0|0|0|243331.44|SC|03||||||256294.93|50|09/30/2019|2700|0
H0SC04281|NELSON, KIMBERLY|C|1|DEM|22940.67|0|10566.72|0|0|12373.95|100|0|0|0|0|0|21511.21|SC|04||||||1000|0|09/30/2019|0|0
H8SC04300|BROWN, BRANDON PENDARVIS|O|1|DEM|0|0|193.66|0|193.66|0|0|0|0|193.66|0|0|0|SC|04||||||0|0|01/15/2019|0|0
H0SC04240|SMART, ANDREW THOMAS|C|2|REP|0|0|0|0|2556|2556.51|0|0|0|0|0|0|0|SC|04||||||0|0|09/30/2019|0|0
H0SC04257|GOWDY, TREY|I|2|REP|9732.47|0|21034.39|0|942267.91|930965.99|0|0|0|0|0|0|0|SC|04||||||0|0|09/30/2019|0|0
H8SC04250|TIMMONS, WILLIAM R IV|I|2|REP|583757.07|30115.02|505902.65|0|13139.57|90993.99|0|288942.05|0|4100|0|768842.05|83100|SC|04||||||181600|0|09/30/2019|0|0
H8SC04276|HAMILTON, DANIEL KELLER WIL|O|2|REP|0|0|21434.6|0|21434.6|0|0|0|0|0|0|0|0|SC|04||||||0|0|09/30/2019|7800|0
H8SC04342|BRIGHT, LEE|O|2|REP|0|0|733.4|0|2572.49|1839.09|0|0|0|0|0|0|0|SC|04||||||0|0|09/30/2019|0|0
H8SC04367|SANDERS, JUSTIN DAVID MR.|O|2|REP|300|0|0|0|300|600|300|0|0|0|0|0|0|SC|04||||||0|0|06/30/2019|0|0
H8SC04375|BROWN, STEPHEN H MR|O|2|REP|0|0|0|0|-63.87|-63.87|0|0|0|0|0|101898|0|SC|04||||||0|0|02/04/2019|0|0
H2SC05052|SPRATT, JOHN MCKEE JR HON|I|1|DEM|2.48|0|11801.89|7656.89|11799.41|0|0|0|0|4000|0|0|0|SC|05||||||0|0|03/08/2019|0|0
H8SC05174|PARNELL, ARCHIE|C|1|DEM|0|0|12151.91|0|12151.91|0|0|0|0|12151.91|0|0|0|SC|05||||||0|0|02/04/2019|0|0
H8SC05182|FRANK, ALEXIS|O|1|DEM|0|0|2255.66|0|5811.36|3555.7|0|0|0|0|0|0|0|SC|05||||||0|0|09/30/2019|0|0
H8SC05141|CONNELLY, CHAD|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|SC|05||||||0|0|03/31/2019|0|0
H8SC05158|NORMAN, RALPH W. JR.|I|2|REP|154889.18|18543.18|138021.61|0|596439.93|613307.5|0|0|0|50000|0|490000|66346|SC|05||||||70000|0|09/30/2019|0|0
H2SC02042|CLYBURN, JAMES E.|I|1|DEM|1282732.98|0|1032198.63|0|905678.59|1156212.94|0|0|0|0|0|12920|364415.82|SC|06||||||915520|0|09/30/2019|5600|2500
H2SC06019|TALLON, ROBIN|C|1|DEM|117927.98|0|36011.13|0|985531|1067449.28|0|0|0|0|0|0|0|SC|06||||||0|0|09/30/2019|0|0
H8SC06107|GRESSMANN, GERHARD RALF REV|C|2|REP|0|0|0|0|7296.99|7296.99|0|0|0|0|0|6304.28|0|SC|06||||||0|0|03/31/2019|0|0
H2SC07108|TINUBU, GLORIA BROMELL|C|1|DEM|5775|0|5550.3|0|0|224.7|325|0|0|0|5050|369592.99|5450|SC|07||||||0|0|09/30/2019|0|0
H2SC07066|RICE, TOM|I|2|REP|799108.63|0|503325.91|0|957823.65|1253606.37|0|0|0|0|0|0|352894|SC|07||||||439800|0|09/30/2019|0|5000
H8SD01097|BJORKMAN, TIMOTHY W MR.|O|1|DEM|1658.22|0|4654.05|0|2995.83|0|1445.22|0|0|0|0|0|0|SD|00||||||0|0|03/31/2019|0|0
H0SD00054|NOEM, KRISTI LYNN|I|2|REP|.01|0|661.9|0|661.89|0|0|0|0|0|0|0|0|SD|00||||||0|0|07/15/2019|0|0
H8SD01055|JOHNSON, DUSTY|I|2|REP|589029.32|26638.95|215956.19|0|55992.53|429065.66|0|0|0|0|0|0|365479|SD|00||||||196300|250|09/30/2019|0|0
H8SD01063|KREBS, SHANTEL|O|2|REP|0|0|0|0|26675.27|26675.27|0|0|0|0|0|0|0|SD|00||||||0|0|09/30/2019|0|0
H2SD00068|WIECZOREK, RONALD LEE|O|3|IND|765|0|790|0|183|158|740|0|0|0|0|0|25|SD|00||||||0|0|04/30/2019|0|0
H8SD01105|HENDRICKSON, GEORGE|O|3|LIB|0|0|0|0|-11.06|-11.06|0|0|0|0|0|0|0|SD|00||||||0|0|05/10/2019|0|0
H0TN01043|ROWE, CHRISTOPHER LEE|C|1|DEM|6177|0|4541.75|0|1171.18|1750.4|550|0|0|0|0|0|5127|TN|01||||||500|0|09/30/2019|0|0
H8TN01079|OLSEN, MARTIN|C|1|DEM|0|0|0|0|244.07|244.07|0|0|0|0|0|0|0|TN|01||||||0|0|09/30/2019|0|0
H6TN01388|ROE, DAVID PHILLIP DR.|I|2|REP|133731|0|119532.4|0|227551|241749.6|0|0|0|0|0|0|125394|TN|01||||||8000|0|09/30/2019|0|0
H8TN02176|HOYOS, RENEE|O|1|DEM|106644.5|0|37647.31|0|4219.11|73216.3|0|0|0|0|0|310.4|105448.5|TN|02||||||0|0|09/30/2019|0|0
H8TN02069|DUNCAN, JOHN J REP. JR.|I|2|REP|11553.55|0|108432.45|0|696154.8|599275.9|0|0|0|0|0|0|0|TN|02||||||0|0|09/30/2019|0|0
H8TN02119|BURCHETT, TIM|I|2|REP|427615.91|0|169681.23|0|135889.6|393824.28|0|0|0|0|0|0|354246|TN|02||||||73000|0|09/30/2019|0|0
H8TN02127|MATLOCK, JAMES LLOYD|O|2|REP|0|0|0|0|1130.8|1130.8|0|0|0|0|0|240000|0|TN|02||||||0|0|09/30/2019|0|0
H8TN02200|EMERT, JASON|O|2|REP|4934.1|0|4933.5|0|0|.6|58.5|0|0|4875|0|247905|0|TN|02||||||0|0|09/30/2019|0|0
H8TN02242|HAMBLIN, HANK|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|TN|02||||||0|0|06/18/2019|0|0
H8TN03208|MITCHELL, DANIELLE DR.|C|1|DEM|30|0|3334.65|0|8562.25|5257.6|0|0|0|0|0|0|0|TN|03||||||0|0|09/30/2019|0|0
H0TN03254|FLEISCHMANN, CHARLES J|I|2|REP|557396.76|0|159886.64|0|1210099.13|1607609.25|0|0|0|0|0|0|382250|TN|03||||||175146.76|0|09/30/2019|0|2500
H8TN03216|MASSENGALE, JEREMY MR.|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|TN|03||||||0|0|04/22/2019|0|0
H0TN47012|HUBBARD, STEVEN ERICH MR.|C|1|DEM|100|0|50|0|0|50|100|0|0|0|0|0|0|TN|04||||||0|0|09/30/2019|0|0
H8TN04099|PHILLIPS, MARIAH NICOLE|C|1|DEM|112.94|0|7936.71|0|7823.77|0|0|0|0|0|0|0|112.94|TN|04||||||0|0|05/03/2019|0|0
H8TN04107|HALE, CHRISTOPHER JOLLY|C|1|DEM|458|0|343.6|0|0|114.4|0|0|0|0|0|0|458|TN|04||||||0|0|09/30/2019|30|0
H0TN04195|DESJARLAIS, SCOTT HON.|I|2|REP|161754.95|0|50709.48|0|363684.36|474729.83|0|0|0|0|0|0|126713|TN|04||||||35000|0|09/30/2019|0|0
H0TN04260|MEYER, LAWRENCE DOUG NORVILLE DOUGLAS |C|2|REP|7363.76|0|7228.16|0|0|135.6|0|6972.16|0|0|0|6972.16|391.6|TN|04||||||0|0|09/30/2019|0|0
H0TN06240|TRACY, JIM|C|2|REP|0|0|385.4|0|385.4|0|0|0|0|0|0|0|0|TN|04||||||0|0|09/30/2019|0|0
H4TN04155|FAPARUSI, YOMI DR. SR.|C|2|REP|0|0|0|0|4261.55|4261.55|0|0|0|0|0|0|0|TN|04||||||0|0|09/30/2019|0|0
H0TN05317|RAWLINGS, JOSHUA|C|1|DEM|2613|0|355.39|0|0|2257.61|0|0|0|0|0|0|2613|TN|05||||||0|0|09/30/2019|0|0
H2TN05131|COOPER, JAMES H.S.|I|1|DEM|362749.14|0|233305.88|0|668496.29|797939.55|0|0|0|0|0|0|212492|TN|05||||||149750|0|09/30/2019|0|0
H6TN05322|SNYDER, STACY RIES|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|TN|05||||||0|0|02/14/2019|0|0
H4TN04015|GORDON, BART|I|1|DEM|47568.13|0|34924.35|0|199722.9|212366.68|0|0|0|0|0|0|0|TN|06||||||0|0|09/30/2019|0|0
H6TN06155|KENT, DAVID W.|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|16590.66|0|TN|06||||||0|0|09/30/2019|0|0
H8TN06128|BARLOW, DAWN|O|1|DEM|0|0|0|0|67.1|67.1|0|0|0|0|0|0|0|TN|06||||||0|0|06/30/2019|0|0
H0TN06224|ZELENIK, LOU ANN|C|2|REP|0|0|0|0|128.32|128.32|0|0|0|0|0|228000|0|TN|06||||||0|0|09/30/2019|0|0
H0TN06257|BLACK, DIANE L MRS.|I|2|REP|0|0|0|0|3702.11|0|0|0|0|0|0|0|0|TN|06||||||0|0|09/30/2019|0|0
H4TN04130|CARR, JOE|C|2|REP|0|0|2385.04|0|2385.04|0|0|0|0|0|0|0|0|TN|06||||||0|0|09/30/2019|0|0
